id_subsistema,nom_subsistema,din_instante,val_cmomediasemanal,val_cmoleve,val_cmomedia,val_cmopesada
NE,NORDESTE,2012-04-06,171.8,170.61,171.74,177.84
NE,NORDESTE,2012-04-13,183.92,182.92,184.13,186.29
NE,NORDESTE,2012-04-20,184.3,182.52,184.85,187.62
NE,NORDESTE,2012-04-27,196.48,194.13,197.53,202.35
NE,NORDESTE,2012-05-04,182.7,181.63,182.84,187.19
NE,NORDESTE,2012-05-11,180.29,179.89,180.28,181.65
NE,NORDESTE,2012-05-18,172.55,170.14,173.92,173.92
NE,NORDESTE,2012-05-25,191.86,190.12,192.85,192.85
NE,NORDESTE,2012-06-01,178.11,177.25,178.6,178.6
NE,NORDESTE,2012-06-08,146.8,146.13,147.1,148.46
NE,NORDESTE,2012-06-15,148.47,146.32,149.27,151.8
NE,NORDESTE,2012-06-22,102.62,101.1,103.01,105.81
NE,NORDESTE,2012-06-29,77.41,75.23,78.41,79.86
NE,NORDESTE,2012-07-06,56.58,54.95,57.28,58.63
NE,NORDESTE,2012-07-13,95.52,94.53,95.73,97.78
NE,NORDESTE,2012-07-20,107.04,106.66,106.88,109.08
NE,NORDESTE,2012-07-27,104.41,103.84,104.45,106.12
NE,NORDESTE,2012-08-03,89.22,87.92,89.69,91.26
NE,NORDESTE,2012-08-10,107.61,106.22,107.9,110.91
NE,NORDESTE,2012-08-17,117.48,116.73,117.62,119.3
NE,NORDESTE,2012-08-24,129.94,128.4,130.47,132.56
NE,NORDESTE,2012-08-31,138.81,138.21,138.82,140.77
NE,NORDESTE,2012-09-07,175.66,175.2,175.5,178.8
NE,NORDESTE,2012-09-14,182.23,181.11,182.31,185.68
NE,NORDESTE,2012-09-21,190.65,189.31,191.26,192.16
NE,NORDESTE,2012-09-28,189.17,188.69,189.15,190.91
NE,NORDESTE,2012-10-05,181.42,180.54,181.74,182.84
NE,NORDESTE,2012-10-12,247.73,247.7,247.7,247.99
NE,NORDESTE,2012-10-19,324.08,324.05,324.05,324.31
NE,NORDESTE,2012-10-26,320.34,320.34,320.34,320.34
NE,NORDESTE,2012-11-02,362.35,360.83,363.21,365.11
NE,NORDESTE,2012-11-09,431.73,430.48,432.44,432.44
NE,NORDESTE,2012-11-16,453.85,451.66,455.53,455.53
NE,NORDESTE,2012-11-23,317.93,316.96,318.48,318.48
NE,NORDESTE,2012-11-30,312.87,310.06,314.48,314.48
NE,NORDESTE,2012-12-07,200.26,196.15,202.6,202.6
NE,NORDESTE,2012-12-14,265.89,259.33,269.64,269.64
NE,NORDESTE,2012-12-21,181.61,176.73,184.23,185.19
NE,NORDESTE,2012-12-28,318.85,315.89,315.89,349.09
NE,NORDESTE,2013-01-04,341.01,337.17,343.14,348.3
NE,NORDESTE,2013-01-11,551.77,546.2,554.95,554.95
NE,NORDESTE,2013-01-18,336.29,332.64,338.37,338.37
NE,NORDESTE,2013-01-25,477.81,475.96,478.86,478.86
NE,NORDESTE,2013-02-01,289.67,288.32,290.22,291.53
NE,NORDESTE,2013-02-08,172.95,168.47,175.5,175.5
NE,NORDESTE,2013-02-15,151.0,150.0,151.78,151.78
NE,NORDESTE,2013-02-22,212.13,206.52,215.3,215.3
NE,NORDESTE,2013-03-01,309.16,302.64,312.54,314.61
NE,NORDESTE,2013-03-08,367.1,361.05,370.33,371.66
NE,NORDESTE,2013-03-15,336.04,331.77,338.48,338.48
NE,NORDESTE,2013-03-22,336.01,334.38,336.94,336.94
NE,NORDESTE,2013-03-29,315.17,312.8,316.82,317.88
NE,NORDESTE,2013-04-05,296.48,295.73,296.4,299.43
NE,NORDESTE,2013-04-12,188.45,187.03,188.84,191.36
NE,NORDESTE,2013-04-19,151.08,150.26,151.27,152.98
NE,NORDESTE,2013-04-26,130.24,127.05,132.06,132.06
NE,NORDESTE,2013-05-03,273.99,271.29,275.74,277.81
NE,NORDESTE,2013-05-10,337.12,335.19,337.99,339.39
NE,NORDESTE,2013-05-17,352.14,349.59,353.03,356.38
NE,NORDESTE,2013-05-24,351.45,347.08,353.62,355.58
NE,NORDESTE,2013-05-31,352.07,349.37,353.63,356.88
NE,NORDESTE,2013-06-07,320.94,318.0,322.09,325.25
NE,NORDESTE,2013-06-14,175.52,173.89,176.19,177.7
NE,NORDESTE,2013-06-21,187.86,183.12,190.36,191.51
NE,NORDESTE,2013-06-28,160.84,156.35,162.99,165.39
NE,NORDESTE,2013-07-05,98.83,97.86,99.38,99.38
NE,NORDESTE,2013-07-12,103.04,99.31,105.04,105.85
NE,NORDESTE,2013-07-19,118.14,114.38,120.03,121.52
NE,NORDESTE,2013-07-26,123.12,120.07,124.53,126.52
NE,NORDESTE,2013-08-02,148.05,146.21,148.7,151.11
NE,NORDESTE,2013-08-09,159.1,157.42,159.65,162.1
NE,NORDESTE,2013-08-16,141.48,138.13,142.97,145.47
NE,NORDESTE,2013-08-23,166.32,162.93,167.85,170.29
NE,NORDESTE,2013-08-30,152.48,147.89,154.95,155.8
NE,NORDESTE,2013-09-06,258.02,252.3,261.0,262.71
NE,NORDESTE,2013-09-13,266.54,259.87,271.61,272.03
NE,NORDESTE,2013-09-20,272.0,267.09,274.52,276.19
NE,NORDESTE,2013-09-27,263.79,260.97,265.13,266.79
NE,NORDESTE,2013-10-04,260.7,253.95,264.34,265.56
NE,NORDESTE,2013-10-11,244.53,220.97,257.95,257.95
NE,NORDESTE,2013-10-18,243.29,231.59,251.87,254.44
NE,NORDESTE,2013-10-25,262.53,235.89,277.47,277.47
NE,NORDESTE,2013-11-01,307.03,302.57,309.56,309.56
NE,NORDESTE,2013-11-08,315.33,304.65,323.38,324.37
NE,NORDESTE,2013-11-15,314.74,312.17,316.71,316.71
NE,NORDESTE,2013-11-22,333.1,324.18,338.18,338.18
NE,NORDESTE,2013-11-29,356.96,348.93,361.53,361.53
NE,NORDESTE,2013-12-06,303.41,294.61,308.43,308.43
NE,NORDESTE,2013-12-13,271.14,262.1,276.29,276.29
NE,NORDESTE,2013-12-20,303.94,299.06,306.72,306.72
NE,NORDESTE,2013-12-27,290.77,290.12,291.23,291.51
NE,NORDESTE,2014-01-03,247.01,247.01,247.01,247.01
NE,NORDESTE,2014-01-10,280.81,276.23,283.42,283.42
NE,NORDESTE,2014-01-17,386.82,381.04,390.12,390.12
NE,NORDESTE,2014-01-24,407.54,404.19,409.45,409.45
NE,NORDESTE,2014-01-31,481.0,476.85,483.36,483.36
NE,NORDESTE,2014-02-07,836.47,821.05,844.26,850.18
NE,NORDESTE,2014-02-14,736.59,725.82,742.73,742.73
NE,NORDESTE,2014-02-21,717.49,690.04,732.99,732.99
NE,NORDESTE,2014-02-28,788.26,690.04,844.26,844.26
NE,NORDESTE,2014-03-07,626.11,625.25,625.25,634.86
NE,NORDESTE,2014-03-14,697.18,690.04,701.25,701.25
NE,NORDESTE,2014-03-21,807.43,742.77,844.29,844.29
NE,NORDESTE,2014-03-28,926.31,926.31,926.31,926.31
NE,NORDESTE,2014-04-04,937.57,931.23,940.8,943.08
NE,NORDESTE,2014-04-11,846.36,725.65,915.17,915.17
NE,NORDESTE,2014-04-18,745.82,703.9,776.75,784.89
NE,NORDESTE,2014-04-25,670.07,632.61,697.82,704.35
NE,NORDESTE,2014-05-02,628.19,619.66,632.61,646.14
NE,NORDESTE,2014-05-09,747.09,697.82,775.18,775.18
NE,NORDESTE,2014-05-16,801.84,603.05,915.17,915.17
NE,NORDESTE,2014-05-23,824.91,666.59,915.17,915.17
NE,NORDESTE,2014-05-30,832.22,808.39,844.5,852.29
NE,NORDESTE,2014-06-06,578.45,550.42,594.42,594.5
NE,NORDESTE,2014-06-13,351.35,287.83,386.82,391.2
NE,NORDESTE,2014-06-20,367.52,287.83,427.65,434.6
NE,NORDESTE,2014-06-27,411.26,237.76,508.79,517.0
NE,NORDESTE,2014-07-04,340.85,238.29,399.02,400.8
NE,NORDESTE,2014-07-11,546.69,531.85,552.66,567.51
NE,NORDESTE,2014-07-18,670.52,622.58,696.71,703.46
NE,NORDESTE,2014-07-25,710.16,666.95,734.8,734.8
NE,NORDESTE,2014-08-01,584.08,576.47,587.32,593.87
NE,NORDESTE,2014-08-08,824.51,812.89,830.85,832.49
NE,NORDESTE,2014-08-15,669.74,661.27,674.18,676.49
NE,NORDESTE,2014-08-22,703.07,693.1,708.76,708.76
NE,NORDESTE,2014-08-29,700.62,689.42,707.01,707.01
NE,NORDESTE,2014-09-05,720.0,707.18,727.3,727.3
NE,NORDESTE,2014-09-12,693.97,676.97,703.66,703.66
NE,NORDESTE,2014-09-19,759.97,744.61,768.73,768.73
NE,NORDESTE,2014-09-26,731.59,718.75,738.91,738.91
NE,NORDESTE,2014-10-03,664.12,640.55,676.33,683.69
NE,NORDESTE,2014-10-10,693.49,673.73,703.14,712.69
NE,NORDESTE,2014-10-17,802.38,780.97,814.45,815.27
NE,NORDESTE,2014-10-24,852.7,839.24,860.25,860.25
NE,NORDESTE,2014-10-31,890.12,878.93,896.5,896.5
NE,NORDESTE,2014-11-07,1009.82,1005.74,1011.49,1015.34
NE,NORDESTE,2014-11-14,1092.07,1078.62,1099.74,1099.74
NE,NORDESTE,2014-11-21,1125.91,1116.24,1133.35,1133.35
NE,NORDESTE,2014-11-28,1048.14,1038.26,1053.78,1053.78
NE,NORDESTE,2014-12-05,549.83,545.95,552.05,552.05
NE,NORDESTE,2014-12-12,659.76,656.16,661.82,661.82
NE,NORDESTE,2014-12-19,645.29,627.74,655.3,655.3
NE,NORDESTE,2014-12-26,656.71,656.71,656.71,656.71
NE,NORDESTE,2015-01-02,529.36,529.36,529.36,529.36
NE,NORDESTE,2015-01-09,494.4,485.87,499.27,499.27
NE,NORDESTE,2015-01-16,917.57,904.13,925.23,925.23
NE,NORDESTE,2015-01-23,823.65,775.66,851.01,851.01
NE,NORDESTE,2015-01-30,1420.66,1420.66,1420.66,1420.66
NE,NORDESTE,2015-02-06,848.08,842.93,851.02,851.02
NE,NORDESTE,2015-02-13,1527.88,1527.88,1527.88,1527.88
NE,NORDESTE,2015-02-20,889.45,888.42,888.42,899.93
NE,NORDESTE,2015-02-27,1057.33,1046.45,1063.47,1063.47
NE,NORDESTE,2015-03-06,700.85,569.55,775.71,775.71
NE,NORDESTE,2015-03-13,639.56,464.16,739.56,739.56
NE,NORDESTE,2015-03-20,759.12,730.02,775.71,775.71
NE,NORDESTE,2015-03-27,1040.32,999.65,1063.5,1063.5
NE,NORDESTE,2015-04-03,776.54,776.54,776.54,776.54
NE,NORDESTE,2015-04-10,819.76,806.56,827.28,827.28
NE,NORDESTE,2015-04-17,824.58,776.54,851.97,851.97
NE,NORDESTE,2015-04-24,812.75,776.54,838.45,851.97
NE,NORDESTE,2015-05-01,981.29,952.06,1002.2,1012.1
NE,NORDESTE,2015-05-08,438.97,426.65,446.0,446.0
NE,NORDESTE,2015-05-15,424.37,400.42,438.02,438.02
NE,NORDESTE,2015-05-22,442.06,424.99,451.79,451.79
NE,NORDESTE,2015-05-29,472.23,453.99,482.62,482.62
NE,NORDESTE,2015-06-05,367.91,362.15,371.67,375.83
NE,NORDESTE,2015-06-12,379.34,368.21,385.69,385.69
NE,NORDESTE,2015-06-19,349.18,341.19,353.45,355.11
NE,NORDESTE,2015-06-26,361.45,350.79,366.63,371.99
NE,NORDESTE,2015-07-03,378.05,364.64,385.69,385.69
NE,NORDESTE,2015-07-10,315.48,307.15,319.72,322.75
NE,NORDESTE,2015-07-17,280.99,221.98,314.63,314.63
NE,NORDESTE,2015-07-24,220.55,117.95,279.04,279.04
NE,NORDESTE,2015-07-31,379.26,273.88,439.34,439.34
NE,NORDESTE,2015-08-07,251.18,139.88,314.63,314.63
NE,NORDESTE,2015-08-14,209.85,121.24,260.37,260.37
NE,NORDESTE,2015-08-21,222.66,123.77,279.04,279.04
NE,NORDESTE,2015-08-28,223.49,126.05,279.04,279.04
NE,NORDESTE,2015-09-04,260.37,253.54,264.27,264.27
NE,NORDESTE,2015-09-11,239.56,221.67,251.79,261.34
NE,NORDESTE,2015-09-18,264.64,176.96,314.63,314.63
NE,NORDESTE,2015-09-25,249.92,198.84,279.04,279.04
NE,NORDESTE,2015-10-02,191.07,183.8,194.64,198.03
NE,NORDESTE,2015-10-09,202.38,190.65,208.74,210.72
NE,NORDESTE,2015-10-16,189.49,181.27,195.15,199.36
NE,NORDESTE,2015-10-23,300.57,180.45,367.93,367.93
NE,NORDESTE,2015-10-30,270.3,196.54,312.34,312.34
NE,NORDESTE,2015-11-06,240.96,194.44,276.7,276.7
NE,NORDESTE,2015-11-13,225.49,178.28,252.4,252.4
NE,NORDESTE,2015-11-20,246.15,206.08,268.98,269.1
NE,NORDESTE,2015-11-27,332.7,268.98,369.03,369.03
NE,NORDESTE,2015-12-04,354.14,314.63,376.66,376.66
NE,NORDESTE,2015-12-11,333.03,269.69,369.14,369.14
NE,NORDESTE,2015-12-18,268.92,152.55,335.26,335.26
NE,NORDESTE,2015-12-25,199.21,139.88,243.36,252.49
NE,NORDESTE,2016-01-01,376.25,343.56,399.73,410.08
NE,NORDESTE,2016-01-08,380.14,343.56,399.73,407.29
NE,NORDESTE,2016-01-15,477.49,314.63,568.53,579.27
NE,NORDESTE,2016-01-22,304.29,271.44,323.02,323.02
NE,NORDESTE,2016-01-29,304.29,271.44,323.02,323.02
NE,NORDESTE,2016-02-05,216.02,139.88,259.42,259.42
NE,NORDESTE,2016-02-12,111.23,111.23,111.23,111.23
NE,NORDESTE,2016-02-19,165.7,139.88,180.76,178.78
NE,NORDESTE,2016-02-26,243.95,243.95,243.95,243.95
NE,NORDESTE,2016-03-04,236.74,224.1,243.95,243.95
NE,NORDESTE,2016-03-11,250.4,243.95,254.08,254.08
NE,NORDESTE,2016-03-18,262.8,253.08,268.34,268.34
NE,NORDESTE,2016-03-25,250.88,230.37,266.09,269.52
NE,NORDESTE,2016-04-01,276.94,230.37,303.49,303.49
NE,NORDESTE,2016-04-08,291.16,269.52,303.49,303.49
NE,NORDESTE,2016-04-15,276.1,264.36,282.8,282.8
NE,NORDESTE,2016-04-22,276.13,267.46,282.8,282.8
NE,NORDESTE,2016-04-29,277.23,267.46,282.8,282.8
NE,NORDESTE,2016-05-06,110.05,103.2,113.95,113.95
NE,NORDESTE,2016-05-13,106.75,99.79,110.72,110.72
NE,NORDESTE,2016-05-20,106.75,99.79,110.72,110.72
NE,NORDESTE,2016-05-27,99.79,99.79,99.79,99.79
NE,NORDESTE,2016-06-03,201.47,99.79,259.43,259.43
NE,NORDESTE,2016-06-10,125.32,99.79,139.88,139.88
NE,NORDESTE,2016-06-17,220.69,104.12,287.14,287.14
NE,NORDESTE,2016-06-24,127.12,104.73,139.88,139.88
NE,NORDESTE,2016-07-01,107.32,104.12,109.14,109.14
NE,NORDESTE,2016-07-08,97.69,86.41,104.12,104.12
NE,NORDESTE,2016-07-15,94.59,69.45,108.93,108.93
NE,NORDESTE,2016-07-22,112.15,108.93,113.99,113.99
NE,NORDESTE,2016-07-29,115.78,109.47,119.37,119.37
NE,NORDESTE,2016-08-05,102.42,90.99,108.93,108.93
NE,NORDESTE,2016-08-12,100.24,90.57,105.75,105.75
NE,NORDESTE,2016-08-19,99.19,87.68,105.75,105.75
NE,NORDESTE,2016-08-26,94.86,69.5,109.31,109.31
NE,NORDESTE,2016-09-02,128.02,115.15,135.06,136.79
NE,NORDESTE,2016-09-09,126.65,115.15,134.67,139.8
NE,NORDESTE,2016-09-16,129.11,120.84,133.83,133.83
NE,NORDESTE,2016-09-23,128.25,122.72,131.06,133.08
NE,NORDESTE,2016-09-30,167.93,132.41,188.18,188.18
NE,NORDESTE,2016-10-07,198.86,193.45,201.62,203.53
NE,NORDESTE,2016-10-14,203.91,200.54,206.5,206.5
NE,NORDESTE,2016-10-21,184.01,179.86,186.33,186.33
NE,NORDESTE,2016-10-28,152.66,147.72,155.47,155.47
NE,NORDESTE,2016-11-04,221.91,217.32,225.43,225.43
NE,NORDESTE,2016-11-11,224.4,219.99,226.91,226.91
NE,NORDESTE,2016-11-18,216.98,213.54,219.62,219.62
NE,NORDESTE,2016-11-25,190.96,185.81,193.9,193.9
NE,NORDESTE,2016-12-02,172.88,171.4,173.72,173.72
NE,NORDESTE,2016-12-09,134.63,125.43,139.88,139.88
NE,NORDESTE,2016-12-16,152.36,150.07,153.66,153.66
NE,NORDESTE,2016-12-23,134.77,132.83,135.87,135.87
NE,NORDESTE,2016-12-30,107.11,106.1,107.68,107.68
NE,NORDESTE,2017-01-06,133.64,131.56,134.82,134.82
NE,NORDESTE,2017-01-13,159.82,139.88,171.18,171.18
NE,NORDESTE,2017-01-20,159.91,139.88,171.33,171.33
NE,NORDESTE,2017-01-27,148.32,107.95,171.33,171.33
NE,NORDESTE,2017-02-03,176.69,171.33,179.74,179.74
NE,NORDESTE,2017-02-10,176.69,171.33,179.74,179.74
NE,NORDESTE,2017-02-17,165.51,159.77,168.79,168.79
NE,NORDESTE,2017-02-24,142.08,110.76,159.77,159.77
NE,NORDESTE,2017-03-03,169.28,167.4,170.73,170.73
NE,NORDESTE,2017-03-10,238.34,166.94,279.04,279.04
NE,NORDESTE,2017-03-17,279.3,217.32,314.63,314.63
NE,NORDESTE,2017-03-24,365.07,246.26,432.8,432.8
NE,NORDESTE,2017-03-31,353.3,215.21,432.03,432.03
NE,NORDESTE,2017-04-07,425.71,420.65,428.6,428.6
NE,NORDESTE,2017-04-14,344.39,328.31,356.74,356.74
NE,NORDESTE,2017-04-21,344.16,337.34,349.4,349.4
NE,NORDESTE,2017-04-28,324.65,319.25,327.73,327.73
NE,NORDESTE,2017-05-05,240.55,144.14,314.63,314.63
NE,NORDESTE,2017-05-12,254.79,144.14,317.87,317.87
NE,NORDESTE,2017-05-19,307.39,140.53,402.52,402.52
NE,NORDESTE,2017-05-26,408.98,408.82,409.07,409.07
NE,NORDESTE,2017-06-02,140.86,101.23,163.43,163.52
NE,NORDESTE,2017-06-09,91.73,0.0,143.7,145.62
NE,NORDESTE,2017-06-16,80.38,0.0,141.98,143.06
NE,NORDESTE,2017-06-23,119.64,34.21,167.68,171.63
NE,NORDESTE,2017-06-30,155.19,86.54,194.22,194.9
NE,NORDESTE,2017-07-07,230.24,227.32,231.89,231.95
NE,NORDESTE,2017-07-14,253.57,249.35,255.98,255.99
NE,NORDESTE,2017-07-21,270.71,263.88,274.6,274.6
NE,NORDESTE,2017-07-28,273.23,267.29,276.56,276.92
NE,NORDESTE,2017-08-04,514.12,504.81,519.43,519.43
NE,NORDESTE,2017-08-11,549.19,535.49,557.0,557.0
NE,NORDESTE,2017-08-18,519.43,504.81,527.49,529.15
NE,NORDESTE,2017-08-25,505.86,491.81,513.87,513.87
NE,NORDESTE,2017-09-01,445.86,438.9,449.82,449.82
NE,NORDESTE,2017-09-08,489.85,480.61,496.95,496.95
NE,NORDESTE,2017-09-15,599.9,581.7,610.28,610.28
NE,NORDESTE,2017-09-22,672.73,653.41,683.75,683.75
NE,NORDESTE,2017-09-29,725.7,705.45,737.24,737.24
NE,NORDESTE,2017-10-06,709.9,698.14,716.61,716.61
NE,NORDESTE,2017-10-13,690.75,673.47,704.02,704.02
NE,NORDESTE,2017-10-20,860.84,838.33,873.47,873.47
NE,NORDESTE,2017-10-27,860.45,841.55,871.23,871.23
NE,NORDESTE,2017-11-03,823.16,811.79,831.9,831.9
NE,NORDESTE,2017-11-10,479.88,456.44,493.24,493.24
NE,NORDESTE,2017-11-17,476.84,470.29,481.88,481.88
NE,NORDESTE,2017-11-24,446.07,438.88,450.17,450.17
NE,NORDESTE,2017-12-01,204.32,201.73,205.8,205.8
NE,NORDESTE,2017-12-08,216.24,213.86,217.6,217.6
NE,NORDESTE,2017-12-15,212.42,209.48,214.1,214.1
NE,NORDESTE,2017-12-22,273.61,270.02,275.65,275.65
NE,NORDESTE,2017-12-29,241.14,240.41,241.7,241.7
NE,NORDESTE,2018-01-05,176.27,173.4,178.48,178.48
NE,NORDESTE,2018-01-12,170.98,157.82,178.48,178.48
NE,NORDESTE,2018-01-19,169.92,146.18,183.45,183.45
NE,NORDESTE,2018-01-26,182.99,182.17,183.45,183.45
NE,NORDESTE,2018-02-02,169.5,145.04,183.45,183.45
NE,NORDESTE,2018-02-09,172.3,152.73,183.45,183.45
NE,NORDESTE,2018-02-16,131.85,106.69,151.18,151.18
NE,NORDESTE,2018-02-23,176.43,139.88,197.08,197.08
NE,NORDESTE,2018-03-02,191.61,178.86,198.88,198.88
NE,NORDESTE,2018-03-09,213.7,193.47,225.23,225.23
NE,NORDESTE,2018-03-16,213.61,171.04,237.88,237.88
NE,NORDESTE,2018-03-23,202.71,171.04,220.76,220.76
NE,NORDESTE,2018-03-30,226.08,220.06,230.71,230.71
NE,NORDESTE,2018-04-06,73.94,0.0,116.1,116.1
NE,NORDESTE,2018-04-13,107.56,106.83,107.97,107.97
NE,NORDESTE,2018-04-20,136.77,114.7,149.35,149.35
NE,NORDESTE,2018-04-27,133.41,129.12,136.71,136.71
NE,NORDESTE,2018-05-04,148.13,139.83,154.51,154.51
NE,NORDESTE,2018-05-11,153.47,151.64,154.51,154.51
NE,NORDESTE,2018-05-18,171.78,165.95,175.11,175.11
NE,NORDESTE,2018-05-25,171.78,165.95,175.11,175.11
NE,NORDESTE,2018-06-01,213.75,208.48,217.8,217.8
NE,NORDESTE,2018-06-08,321.06,321.06,321.06,321.06
NE,NORDESTE,2018-06-15,452.7,450.86,453.75,453.75
NE,NORDESTE,2018-06-22,471.15,457.46,478.95,478.95
NE,NORDESTE,2018-06-29,515.05,505.34,520.58,520.58
NE,NORDESTE,2018-07-06,517.64,506.58,523.95,523.95
NE,NORDESTE,2018-07-13,543.75,536.22,548.04,548.04
NE,NORDESTE,2018-07-20,588.3,577.71,594.33,594.33
NE,NORDESTE,2018-07-27,603.83,588.65,612.48,612.48
NE,NORDESTE,2018-08-03,763.77,752.03,770.47,770.47
NE,NORDESTE,2018-08-10,784.9,768.68,794.14,794.14
NE,NORDESTE,2018-08-17,757.84,735.24,770.73,770.73
NE,NORDESTE,2018-08-24,763.67,742.62,775.67,775.67
NE,NORDESTE,2018-08-31,766.28,745.89,777.9,777.9
NE,NORDESTE,2018-09-07,472.16,463.24,479.02,479.02
NE,NORDESTE,2018-09-14,482.08,468.32,489.93,489.93
NE,NORDESTE,2018-09-21,478.94,462.14,488.51,488.51
NE,NORDESTE,2018-09-28,428.06,417.6,434.02,434.02
NE,NORDESTE,2018-10-05,387.03,380.86,390.54,390.54
NE,NORDESTE,2018-10-12,323.41,319.69,326.26,326.26
NE,NORDESTE,2018-10-19,267.3,257.63,272.82,272.82
NE,NORDESTE,2018-10-26,226.32,221.03,229.34,229.34
NE,NORDESTE,2018-11-02,136.81,134.83,138.33,138.33
NE,NORDESTE,2018-11-09,143.93,140.79,145.69,145.69
NE,NORDESTE,2018-11-16,114.48,112.98,115.63,115.63
NE,NORDESTE,2018-11-23,113.4,110.59,115.0,115.0
NE,NORDESTE,2018-11-30,96.9,95.22,97.85,97.85
NE,NORDESTE,2018-12-07,54.14,53.57,54.46,54.46
NE,NORDESTE,2018-12-14,62.19,61.6,62.53,62.53
NE,NORDESTE,2018-12-21,73.69,72.23,74.52,74.52
NE,NORDESTE,2018-12-28,81.73,80.51,82.66,82.66
NE,NORDESTE,2019-01-04,29.94,29.48,30.55,30.55
NE,NORDESTE,2019-01-11,104.46,103.89,105.0,105.0
NE,NORDESTE,2019-01-18,80.44,80.44,80.44,80.44
NE,NORDESTE,2019-01-25,39.79,39.79,39.79,39.79
NE,NORDESTE,2019-02-01,136.31,135.0,137.55,137.55
NE,NORDESTE,2019-02-08,140.25,135.26,145.0,145.0
NE,NORDESTE,2019-02-15,173.77,168.59,178.71,178.71
NE,NORDESTE,2019-02-22,166.44,160.02,172.64,172.64
NE,NORDESTE,2019-03-01,180.44,178.71,182.09,182.09
NE,NORDESTE,2019-03-08,155.65,148.95,164.36,164.36
NE,NORDESTE,2019-03-15,162.34,160.22,164.36,164.36
NE,NORDESTE,2019-03-22,148.97,137.17,160.22,160.22
NE,NORDESTE,2019-03-29,160.22,160.22,160.22,160.22
NE,NORDESTE,2019-04-05,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-04-12,48.4,0.0,92.4,92.4
NE,NORDESTE,2019-04-19,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-04-26,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-05-03,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-05-10,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-05-17,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-05-24,80.44,80.44,80.44,80.44
NE,NORDESTE,2019-05-31,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-06-07,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-06-14,0.0,0.0,0.0,0.0
NE,NORDESTE,2019-06-21,69.7,69.02,70.45,70.45
NE,NORDESTE,2019-06-28,122.4,119.42,124.81,124.81
NE,NORDESTE,2019-07-05,164.19,162.32,165.7,165.7
NE,NORDESTE,2019-07-12,172.23,169.53,174.21,174.52
NE,NORDESTE,2019-07-19,169.94,166.18,172.98,172.98
NE,NORDESTE,2019-07-26,180.59,177.71,182.91,182.91
NE,NORDESTE,2019-08-02,154.85,154.13,155.43,155.43
NE,NORDESTE,2019-08-09,197.46,196.54,198.2,198.2
NE,NORDESTE,2019-08-16,214.46,214.38,214.53,214.53
NE,NORDESTE,2019-08-23,221.78,221.78,221.78,221.78
NE,NORDESTE,2019-08-30,190.87,186.51,194.38,194.38
NE,NORDESTE,2019-09-06,193.79,189.37,197.8,197.8
NE,NORDESTE,2019-09-13,203.03,198.11,207.51,207.51
NE,NORDESTE,2019-09-20,213.62,208.82,217.98,217.98
NE,NORDESTE,2019-09-27,223.92,219.38,228.04,228.04
NE,NORDESTE,2019-10-04,229.61,224.98,233.81,233.81
NE,NORDESTE,2019-10-11,259.49,254.97,263.6,263.6
NE,NORDESTE,2019-10-18,262.72,256.84,268.06,268.06
NE,NORDESTE,2019-10-25,265.13,260.38,269.45,269.45
NE,NORDESTE,2019-11-01,309.28,304.41,313.7,313.7
NE,NORDESTE,2019-11-08,333.92,328.04,339.53,339.53
NE,NORDESTE,2019-11-15,304.78,301.22,307.98,311.26
NE,NORDESTE,2019-11-22,323.3,318.14,326.65,330.01
NE,NORDESTE,2019-11-29,314.8,312.69,316.81,316.81
NE,NORDESTE,2019-12-06,233.26,231.67,234.78,234.78
NE,NORDESTE,2019-12-13,215.25,214.0,216.44,216.44
NE,NORDESTE,2019-12-20,226.76,225.44,228.02,228.02
NE,NORDESTE,2019-12-27,193.28,192.23,194.65,194.65
NE,NORDESTE,2020-01-03,287.31,284.15,291.06,291.9
NE,NORDESTE,2020-01-10,361.62,357.22,364.4,367.43
NE,NORDESTE,2020-01-17,263.04,258.53,265.58,269.37
NE,NORDESTE,2020-01-24,348.54,345.16,350.91,352.73
NE,NORDESTE,2020-01-31,318.05,313.2,321.8,323.68
NE,NORDESTE,2020-02-07,186.86,184.34,188.24,190.43
NE,NORDESTE,2020-02-14,145.56,143.5,146.46,148.75
NE,NORDESTE,2020-02-21,141.62,137.72,145.15,145.57
NE,NORDESTE,2020-02-28,16.64,16.58,16.69,16.78
NE,NORDESTE,2020-03-06,53.84,52.3,55.01,55.65
NE,NORDESTE,2020-03-13,87.62,84.83,90.06,90.53
NE,NORDESTE,2020-03-20,98.79,95.64,101.73,101.85
NE,NORDESTE,2020-03-27,0.0,0.0,0.0,0.0
NE,NORDESTE,2020-04-03,0.0,0.0,0.0,0.0
NE,NORDESTE,2020-04-10,0.0,0.0,0.0,0.0
NE,NORDESTE,2020-04-17,0.0,0.0,0.0,0.0
NE,NORDESTE,2020-04-24,0.0,0.0,0.0,0.0
